nombre;descripcion;link
Procesador AMD Ryzen 3 4100 AM4;El  AMD Ryzen™ 3 4100  es un procesador de entrada basado en la arquitectura  Zen 2 , diseñado para ofrecer un rendimiento eficiente en aplicaciones de oficina, gaming ligero y multitarea.n Características Principales n n 	  Arquitectura Zen 2 : Mejor eficiencia energética y rendimiento optimizado. n 	  4 Núcleos y 8 Hilos : Capacidad para manejar múltiples tareas simultáneamente. n 	  Frecuencia Base de 3.8 GHz y Boost de hasta 4.0 GHz : Velocidad óptima para un desempeño fluido. n 	  2 MB de Caché L2 y 4 MB de Caché L3 : Reducción en la latencia y tiempos de respuesta más rápidos. n 	  Soporte para Memoria DDR4-3200 : Compatible con módulos de alta velocidad. n 	  TDP de 65W : Consumo energético eficiente. n n Especificaciones Técnicas n n n n Núcleos / Hilos n 4 / 8 n n n Frecuencia Base n 3.8 GHz n n n Frecuencia Máxima de Boost n Hasta 4.0 GHz n n n Caché L2 n 2 MB n n n Caché L3 n 4 MB n n n Soporte de Memoria n DDR4-3200 n n n TDP n 65W n n n n Garantía  1 añonn SKU  10097;https://shigalabs.net/producto/procesador-amd-ryzen-3-4100-am4/?utm_source=Custom%20Feed&utm_campaign=Export&utm_medium=cpc&utm_term=262
Procesador AMD Ryzen 3 3200G AM4;El  AMD Ryzen™ 3 3200G  es un procesador de nivel de entrada con gráficos integrados, ideal para sistemas de escritorio accesibles sin necesidad de una tarjeta gráfica dedicada.n Características Principales n n 	  Arquitectura Zen+ : Rendimiento eficiente y confiable. n 	  4 Núcleos y 4 Hilos : Buen desempeño en tareas básicas y multitarea ligera. n 	  Frecuencia Base de 3.6 GHz y Boost de hasta 4.0 GHz : Velocidades óptimas para tareas diarias. n 	  2 MB de Caché L2 y 4 MB de Caché L3 : Mejora en la velocidad de acceso a datos. n 	  Gráficos Integrados Radeon Vega 8 : Soporte para gaming ligero y reproducción de contenido en alta definición. n 	  Soporte para Memoria DDR4-2933 : Compatible con módulos de alto rendimiento. n 	  TDP de 65W : Eficiencia energética equilibrada. n n Especificaciones Técnicas n n n n Núcleos / Hilos n 4 / 4 n n n Frecuencia Base n 3.6 GHz n n n Frecuencia Máxima de Boost n Hasta 4.0 GHz n n n Caché L2 n 2 MB n n n Caché L3 n 4 MB n n n Gráficos Integrados n Radeon Vega 8 n n n Soporte de Memoria n DDR4-2933 n n n TDP n 65W n n n n Garantía  1 añonn SKU  10014;https://shigalabs.net/producto/procesador-amd-ryzen-3-3200g-am4/?utm_source=Custom%20Feed&utm_campaign=Export&utm_medium=cpc&utm_term=261
Procecador AMD Ryzen 7 5800XT AM4;El  AMD Ryzen™ 7 5800XT  es un procesador de alto rendimiento basado en la arquitectura  Zen 3 , diseñado para brindar potencia y eficiencia en gaming, creación de contenido y tareas exigentes.n Características Principales n n 	  Arquitectura Zen 3:  Mejoras en rendimiento y eficiencia energética. n 	  8 Núcleos y 16 Hilos:  Excelente para multitarea y gaming de alto nivel. n 	  Frecuencia Base de 3.8 GHz y Boost de hasta 4.7 GHz:  Rendimiento excepcional en cargas de trabajo intensas. n 	  4 MB de Caché L2 y 32 MB de Caché L3:  Mayor velocidad de acceso a datos y menor latencia. n 	  Soporte para Memoria DDR4-3200:  Compatible con módulos de alto rendimiento. n 	  TDP de 105W:  Equilibrio entre consumo de energía y potencia. n n Especificaciones Técnicas n n n n Núcleos / Hilos n 8 / 16 n n n Frecuencia Base n 3.8 GHz n n n Frecuencia Máxima de Boost n Hasta 4.7 GHz n n n Caché L2 n 4 MB n n n Caché L3 n 32 MB n n n Soporte de Memoria n DDR4-3200 n n n TDP n 105W n n n n Garantía  1 añonn SKU  10151;https://shigalabs.net/producto/procecador-amd-ryzen-7-5800xt-am4/?utm_source=Custom%20Feed&utm_campaign=Export&utm_medium=cpc&utm_term=260
Procesador Ryzen 5 9600x AM5;"El  AMD Ryzen™ 5 9600X  es un procesador de alto rendimiento basado en la arquitectura  Zen 5 , diseñado para ofrecer un equilibrio óptimo entre velocidad, eficiencia y capacidad multitarea.n Características Principales n n 	  Arquitectura Zen 5:  Optimización en rendimiento y eficiencia energética. n 	  6 Núcleos y 12 Hilos:  Ideal para gaming y multitarea avanzada. n 	  Frecuencia Base de 3.9 GHz y Boost de hasta 5.4 GHz:  Velocidad excepcional en tareas exigentes. n 	  12 MB de Caché L2 y 32 MB de Caché L3:  Reducción de latencia y acceso rápido a datos. n 	  Soporte para Memoria DDR5-5600:  Mayor ancho de banda y velocidad en aplicaciones. n 	  TDP de 65W:  Equilibrio entre rendimiento y consumo de energía. n n Especificaciones Técnicas n n n n Núcleos / Hilos n 6 / 12 n n n Frecuencia Base n 3.9 GHz n n n Frecuencia Máxima de Boost n Hasta 5.4 GHz n n n Caché L2 n 12 MB n n n Caché L3 n 32 MB n n n Soporte de Memoria n DDR5-5600 n n n TDP n 65W n n n n&amp;nbsp;nn Garantía  1 añon SKU  10153";https://shigalabs.net/producto/procesador-ryzen-5-9600x-am5/?utm_source=Custom%20Feed&utm_campaign=Export&utm_medium=cpc&utm_term=259
"Monitor Perseo Hermes 27&quot; FHD 200hz Curvo";"El  Monitor Perseo Hermes 27&quot;  es una excelente opción para quienes buscan velocidad, calidad visual y un diseño atractivo. Con una frecuencia de actualización de 200Hz y un tiempo de respuesta de 1ms, ofrece una experiencia de juego fluida y sin interrupciones. n     Características n     n          Marca:  Perseo n          Modelo:  MPH27200 n          Área visible:  27&quot; n          Iluminación:  LED n          Resolución:  1920x1080 n          Tipo de panel:  IPS n          Tiempo de respuesta:  1 ms n          Contraste:  1000:1 n          Ángulo de visión:  178ºx178º n          Parlantes:  2 incorporados n          Tasa de refresco:  200Hz n          Conexiones:  1x Display Port V1.4A, 1x HDMI, 1x DVI, 1x Jack 3.5mm n          Montaje VESA:  Sí, 100x100 n          Color:  Negro n          Otros:  FreeSync, incluye cable DP V1.4 y cable HDMI n          Medidas:  614 x 161 x 438 mm n    n n  Garantía:  1 Año n  SKU:  MPH27200    n n n n";https://shigalabs.net/producto/monitor-perseo-hermes-27-fhd-200hz-curvo/?utm_source=Custom%20Feed&utm_campaign=Export&utm_medium=cpc&utm_term=258
"Monitor Perseo Hermes 27&quot; FHD 200hz";"El  Monitor Perseo Hermes 27&quot;  es una excelente opción para quienes buscan velocidad, calidad visual y un diseño atractivo. Con una frecuencia de actualización de 200Hz y un tiempo de respuesta de 1ms, ofrece una experiencia de juego fluida y sin interrupciones. n     Características n     n          Marca:  Perseo n          Modelo:  MPH27200 n          Área visible:  27&quot; n          Iluminación:  LED n          Resolución:  1920x1080 n          Tipo de panel:  IPS n          Tiempo de respuesta:  1 ms n          Contraste:  1000:1 n          Ángulo de visión:  178ºx178º n          Parlantes:  2 incorporados n          Tasa de refresco:  200Hz n          Conexiones:  1x Display Port V1.4A, 1x HDMI, 1x DVI, 1x Jack 3.5mm n          Montaje VESA:  Sí, 100x100 n          Color:  Negro n          Otros:  FreeSync, incluye cable DP V1.4 y cable HDMI n          Medidas:  614 x n    n n  Garantía:  1 Año n  SKU:  MPH27200    n n n n";https://shigalabs.net/producto/monitor-perseo-hermes-27-fhd-200hz/?utm_source=Custom%20Feed&utm_campaign=Export&utm_medium=cpc&utm_term=257
"Monitor Perseo Hermes 27&quot; 2K 180hz";"El  Monitor Perseo Hermes 27&quot;  te sumerge en la acción con su pantalla amplia y frecuencia de actualización ultra rápida. Disfruta de imágenes nítidas y colores vibrantes gracias a su alta resolución y tecnología avanzada. Su diseño elegante y ergonómico asegura comodidad durante horas de juego intenso. n     Características n     n          Marca:  Perseo n          Modelo:  MP270Q180 n          Área visible:  27&quot; n          Iluminación:  LED n          Resolución:  2560x1440 n          Tipo de panel:  IPS n          Tiempo de respuesta:  5 ms (IPS), 1 ms (con OD) n          Contraste:  1000:1 n          Ángulo de visión:  178ºx178º n          Parlantes:  2 incorporados n          Tasa de refresco:  180Hz n          Conexiones:  2x HDMI, 2x Display Port, 1x Audio Out n          Montaje VESA:  Sí, 100x100 n          Color:  Negro n          Otros:  FreeSync, incluye cable DP n          Medidas:  Ancho: 61.5 cm, Alto: 45.7 cm, Profundidad: 16 cm (base) n    n n  Garantía:  1 Año n  SKU:  MP270Q180    n n n n";https://shigalabs.net/producto/monitor-perseo-hermes-27-2k-180hz/?utm_source=Custom%20Feed&utm_campaign=Export&utm_medium=cpc&utm_term=256
"Monitor Perseo Hermes 24&quot; FHD 180hz Curvo";"El  Monitor Perseo 24&quot; Curvo  te sumerge en la acción con su pantalla amplia y frecuencia de actualización ultra rápida. Disfruta de imágenes nítidas y colores vibrantes gracias a su alta resolución y tecnología avanzada. Su diseño elegante y ergonómico asegura comodidad durante horas de juego intenso. n     Características n     n          Marca:  Perseo n          Modelo:  MPZC24180 n          Área visible:  23.6&quot; n          Iluminación:  LED n          Resolución:  1920x1080 n          Tipo de panel:  VA n          Tiempo de respuesta:  1 ms n          Contraste:  4000:1 n          Ángulo de visión:  178ºx178º n          Parlantes:  2 incorporados n          Tasa de refresco:  180Hz n          Conexiones:  1x Display Port, 1x HDMI, 1x USB, 1x Jack 3.5mm n          Montaje VESA:  Sí n          Color:  Negro n          Otros:  Soporte OD, FreeSync, cable DP V1.4 y cable HDMI V1.4 n          Medidas:  538.99 x 153.73 x 416.86 mm n          Curvatura:  R1500 n          Brillo:  250 cd/m² n          Relación de aspecto:  16:9 n          Consumo de energía:  25W n          Compatibilidad:  Windows, MacOS n n     Garantía:  1 Año n     SKU:  MPZC24180 n  n  n n";https://shigalabs.net/producto/monitor-perseo-hermes-24-fhd-180hz-curvo/?utm_source=Custom%20Feed&utm_campaign=Export&utm_medium=cpc&utm_term=255
"Monitor Perseo Hermes 24&quot; FHD 165hz";"El  Monitor Perseo Hermes 24&quot;  es el compañero ideal para tus juegos. Con una frecuencia de 165Hz, ofrece una visualización de transiciones sin imágenes borrosas. Su tiempo de respuesta de 1ms GTG y compatibilidad con FreeSync minimizan la latencia de entrada y reducen el temblor de la imagen durante el juego.n Características n n 	  Marca:  Perseo n 	  Modelo:  MPH24 n 	  Área visible:  23.6&quot; n 	  Iluminación:  LED n 	  Resolución:  1920x1080 n 	  Tipo de panel:  VA n 	  Tiempo de respuesta:  1 ms n 	  Contraste:  3000:1 n 	  Ángulo de visión:  178ºx178º n 	  Parlantes:  2 incorporados n 	  Tasa de refresco:  165Hz n 	  Conexiones:  1x Display Port, 1x HDMI, 1x USB, 1x Jack 3.5mm n 	  Montaje VESA:  Sí, 100x100 n 	  Color:  Negro n 	  Otros:  Soporte OD, FreeSync, cable DP V1.4 y cable HDMI V1.4 n 	  Medidas:  Ancho: 54cm, Alto: 41.8cm, Profundidad: 18cm (base) n 	  Garantía:  1 Año n 	  SKU:  MPH24 n n&amp;nbsp;";https://shigalabs.net/producto/monitor-perseo-hermes-24-fhd-165hz/?utm_source=Custom%20Feed&utm_campaign=Export&utm_medium=cpc&utm_term=254
Tarjeta de Video Palit StormX RTX 3050 8GB GDDR6;La  Palit GeForce RTX 3050  es una tarjeta gráfica diseñada para ofrecer un rendimiento sólido en juegos y aplicaciones creativas, con la potencia de la arquitectura NVIDIA Ampere.n Características Principales n n 	 Arquitectura NVIDIA Ampere para un rendimiento excepcional en juegos y aplicaciones creativas. n 	 8GB de memoria GDDR6 para manejar texturas de alta resolución y cargas de trabajo exigentes. n 	 Tecnología NVIDIA DLSS para aumentar el rendimiento mediante renderizado con IA. n 	 Ray Tracing en tiempo real para gráficos hiperrealistas. n 	 Ventiladores Dual Fan para una refrigeración eficiente y silenciosa. n 	 NVIDIA Reflex para una latencia mínima y una mayor capacidad de respuesta en juegos competitivos. n n Especificaciones Técnicas n n n n Núcleos CUDA n 2560 n n n Memoria n 8GB GDDR6 n n n Bus de Memoria n 128-bit n n n Reloj del Motor n 1470 MHz (Base), 1777 MHz (Boost) n n n Velocidad de la Memoria n 14 Gbps n n n PCI Express n 4.0 16x n n n Salidas de Video n HDMI 2.1, DisplayPort 1.4a , DVI n n n Alimentación n 8-pin x1 n n n Consumo de Energía n 130W n n n Refrigeración n Single Fan n n n n Garantía  2 añosn SKU  VPRTX3050S8G;https://shigalabs.net/producto/tarjeta-de-video-palit-stormx-rtx-3050-8gb-gddr6/?utm_source=Custom%20Feed&utm_campaign=Export&utm_medium=cpc&utm_term=253
Tarjeta de Video Palit StormX RTX 3050 6GB DDR6;La  Palit GeForce GTX 1050 Ti StormX 4GB  es una tarjeta gráfica compacta diseñada para ofrecer un rendimiento eficiente en sistemas de factor de forma pequeño.n Características Principales n n 	  Arquitectura NVIDIA Pascal™:  Equipada con la arquitectura de GPU más avanzada jamás creada, ofrece un rendimiento superior y eficiencia energética. :contentReference {index=1} n 	  Componentes de Alta Calidad:  Incorpora capacitores sólidos, inductores de núcleo de ferrita y un diseño PWM mejorado, garantizando un rendimiento estable y una solución térmica eficiente. :contentReference {index=2} n 	  Diseño Compacto:  Su tamaño reducido la hace ideal para sistemas con espacio limitado, sin comprometer el rendimiento. n n Especificaciones Técnicas n n n n Motor Gráfico n NVIDIA GeForce GTX 1050 Ti n n n Estándar de Bus n PCI Express 3.0 n n n Memoria n 4GB GDDR5 n n n Reloj del Núcleo n 1291 MHz (Base) / 1392 MHz (Boost) :contentReference {index=3} n n n Reloj de Memoria n 1752 MHz :contentReference {index=4} n n n Interfaz de Memoria n 128 bits n n n Unidades de Procesamiento n 768 CUDA Cores n n n Salidas de Video n n n 	 1 x DVI-D n 	 1 x HDMI 2.0b n 	 1 x DisplayPort 1.4 n n n n n Resolución Máxima Digital n 7680 x 4320 a 60Hz n n n Consumo de Energía n 75W n n n Dimensiones n 166 mm x 112 mm n n n n Garantía  2 añosn SKU  VPRTX3050S6G;https://shigalabs.net/producto/tarjeta-de-video-palit-stormx-rtx-3050-6gb-ddr6/?utm_source=Custom%20Feed&utm_campaign=Export&utm_medium=cpc&utm_term=252
Tarjeta de Video Asrock Challenger AMD RX 6400 4GB GDDR6;La  ASRock Radeon RX 6400 Challenger ITX 4GB  es una tarjeta gráfica compacta diseñada para ofrecer un rendimiento eficiente en sistemas de factor de forma pequeño.n Características Principales n n 	  Diseño de Ventilador Único:  Un solo ventilador que proporciona un rendimiento de refrigeración eficiente, manteniendo su equipo de juego fresco. Está optimizado para ofrecer una excelente experiencia de juego con un diseño elegante y aerodinámico. n 	  Refrigeración Silenciosa 0dB:  La tecnología de refrigeración silenciosa 0dB hace que el ventilador se detenga completamente bajo cargas de trabajo ligeras, eliminando el ruido. n 	  Soporte para Resolución 8K:  No solo puede manejar gráficos 4K, sino que también es compatible con la próxima generación de salida de video 8K para una experiencia visual superior. n 	  Arquitectura AMD RDNA™ 2:  Equipada con la arquitectura AMD RDNA™ 2, que ofrece un rendimiento gráfico mejorado y eficiencia energética. n 	  Soporte para DirectX 12 Ultimate:  Compatible con las últimas tecnologías gráficas, incluyendo trazado de rayos, sombreado de tasa variable y más, elevando el realismo en los juegos. n n Especificaciones Técnicas n n n n Motor Gráfico n AMD Radeon™ RX 6400 n n n Proceso de Fabricación n 6 nm n n n Memoria n 4GB GDDR6 n n n Reloj de Refuerzo n Hasta 2321 MHz n n n Reloj de Juego n Hasta 2039 MHz n n n Reloj Base n 1923 MHz n n n Interfaz de Memoria n 64 bits n n n Interfaz n n n 	 1 x DisplayPort™ 1.4 con DSC n 	 1 x HDMI™ 2.1 VRR n n n n n Soporte HDCP n Sí n n n Resolución Máxima Digital n 7680 x 4320 n n n Soporte de Resolución 8K n Sí n n n Compatibilidad n PCI® Express 4.0 n n n n Garantía  1 añon SKU  VARX64004GB;https://shigalabs.net/producto/tarjeta-de-video-asrock-challenger-amd-rx-6400-4gb-gddr6/?utm_source=Custom%20Feed&utm_campaign=Export&utm_medium=cpc&utm_term=251
